p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
7,53E-180;159.298.590.574.815;0.962;0.328;1,94E-175;18;IFI30
1,36E-179;0.830018148084049;0.528;0.07;3,49E-175;18;SPRED1
3,32E-179;0.483144816888279;0.367;0.032;8,55E-175;18;RRAS
3,00E-177;0.965442126732145;0.772;0.161;7,72E-173;18;CD68
1,64E-173;0.805442553224713;0.576;0.085;4,21E-169;18;SH3RF1
2,27E-172;159.206.662.754.151;0.994;0.431;5,83E-168;18;COTL1
1,41E-169;188.486.613.466.293;0.978;0.422;3,63E-165;18;CST3
8,23E-168;0.95657657824393;0.801;0.181;2,12E-163;18;LILRB2
1,92E-167;169.808.609.916.343;0.978;0.36;4,94E-163;18;WARS
2,25E-166;194.290.453.949.837;0.997;0.619;5,79E-162;18;PSAP
6,51E-164;143.189.753.411.465;0.984;0.402;1,67E-159;18;TNFRSF1B
4,10E-161;140.896.029.449.249;0.918;0.291;1,05E-157;18;IFITM2
6,01E-160;0.783572901564825;0.658;0.117;1,55E-155;18;LINC02432
7,34E-158;0.408486235642433;0.329;0.029;1,89E-153;18;CXCL16
2,98E-153;0.99559702660599;0.816;0.21;7,65E-148;18;CEBPB
2,77E-151;170.992.897.556.718;0.994;0.673;7,13E-147;18;CTSS
6,93E-150;0.547206588093981;0.468;0.063;1,78E-145;18;LILRA1
1,68E-148;0.616892343820571;0.415;0.049;4,32E-144;18;AC092546.1
2,04E-148;173.841.766.081.792;1;0.573;5,25E-144;18;LYN
3,45E-148;137.114.154.374.532;0.956;0.362;8,86E-145;18;HLA-DPA1
1,04E-147;105.815.445.966.197;0.725;0.161;2,67E-143;18;RNF144B
1,06E-147;0.999981297436306;0.769;0.171;2,73E-143;18;SETBP1
4,45E-146;117.609.276.104.792;0.905;0.29;1,14E-141;18;FGL2
1,22E-146;0.443012067169683;0.364;0.038;3,13E-141;18;TAGLN
5,33E-143;115.504.488.992.356;0.87;0.276;1,37E-138;18;SPI1
1,88E-142;111.207.871.766.007;0.81;0.213;4,83E-138;18;TBC1D8
2,18E-142;139.346.336.660.909;0.956;0.385;5,60E-139;18;TYROBP
4,95E-141;0.871428737592274;0.731;0.172;1,27E-136;18;OAS1
1,53E-141;0.652618902212132;0.557;0.097;3,93E-134;18;SLC2A6
2,09E-137;110.218.910.113.016;0.88;0.258;5,36E-133;18;MYOF
5,36E-137;0.515917016605209;0.345;0.037;1,38E-133;18;ABCC3
9,06E-137;140.158.265.730.946;0.918;0.353;2,33E-132;18;TNFSF10
2,26E-133;0.852771107549332;0.788;0.211;5,80E-129;18;VASP
1,85E-130;106.241.835.372.165;0.782;0.206;4,76E-125;18;PPM1L
2,02E-129;111.561.789.425.944;0.911;0.298;5,20E-125;18;DOCK5
9,78E-126;0.862546509735298;0.731;0.185;2,51E-121;18;IGSF6
8,67E-125;0.901881665788566;0.617;0.128;2,23E-120;18;SAMD4A
1,86E-124;134.687.924.573.319;0.905;0.365;4,78E-120;18;PECAM1
6,92E-124;0.51700233912624;0.44;0.065;1,78E-119;18;C19orf38
8,61E-124;0.393436900780388;0.285;0.027;2,22E-119;18;TNFRSF8
8,15E-122;0.866221660386087;0.728;0.18;2,10E-117;18;ADGRE2
1,51E-120;0.779742748368228;0.639;0.14;3,89E-116;18;P2RX1
5,93E-120;0.919821568698761;0.766;0.214;1,53E-115;18;BID
1,08E-119;0.83318487436299;0.715;0.186;2,78E-115;18;NPC2
5,09E-119;0.341616633659411;0.272;0.025;1,31E-114;18;PTP4A3
1,52E-117;0.93027417604909;0.801;0.239;3,91E-113;18;ITGAX
4,62E-117;0.630560715900777;0.608;0.129;1,19E-112;18;PLXNB2
6,30E-117;0.490261040083833;0.364;0.047;1,62E-112;18;AC024084.1
3,16E-115;150.612.238.650.489;0.937;0.467;8,12E-111;18;FTL
3,27E-115;0.441055374693044;0.377;0.051;8,41E-111;18;CEBPA
2,24E-114;125.182.157.514.443;0.997;0.87;5,77E-110;18;UTRN
5,64E-114;0.501420664837337;0.418;0.063;1,45E-109;18;SNX18
1,97E-112;0.318595833844952;0.256;0.024;5,06E-108;18;ZNF703
1,14E-111;122.977.741.769.357;0.892;0.38;2,93E-106;18;S100A11
6,93E-110;123.954.914.991.227;1;0.962;1,78E-105;18;ACTB
4,41E-109;0.832246341139765;0.873;0.282;1,13E-104;18;FGD2
3,02E-107;0.869147539469825;0.82;0.253;7,76E-103;18;PILRA
1,76E-106;0.73271804291671;0.741;0.207;4,53E-102;18;SPN
2,67E-106;0.646261778775091;0.446;0.077;6,87E-102;18;EPS8
4,18E-106;0.523905826968461;0.459;0.08;1,07E-102;18;CD300LF
7,80E-106;0.396749837395816;0.304;0.036;2,01E-101;18;ADGRE1
2,09E-105;0.804650233608131;0.744;0.217;5,38E-101;18;NAAA
4,60E-105;0.396003937314975;0.291;0.033;1,18E-100;18;HCAR3
8,47E-105;0.813935475340712;0.715;0.208;2,18E-100;18;DRAP1
1,04E-104;0.95299905313787;0.896;0.368;2,67E-100;18;RNASET2
1,50E-104;118.577.489.906.667;0.972;0.419;3,87E-100;18;TBXAS1
1,68E-104;107.854.925.303.881;0.927;0.363;4,32E-100;18;HCK
2,64E-102;0.947358165637656;0.782;0.257;6,79E-98;18;LY6E
1,83E-101;11.142.008.958.242;0.956;0.408;4,71E-98;18;GRK3
3,28E-101;0.681057955356232;0.585;0.133;8,42E-97;18;IFIT3
3,61E-101;124.032.304.614.316;0.991;0.566;9,28E-97;18;LYST
5,35E-101;0.707904602369178;0.699;0.194;1,38E-97;18;ANXA5
2,89E-100;139.902.179.638.481;1;0.633;7,44E-96;18;SAT1
4,56E-100;0.93503032888713;0.835;0.287;1,17E-95;18;PIK3AP1
6,22E-100;0.409543751084853;0.358;0.051;1,60E-95;18;RBBP8
1,98E-99;0.347579454410998;0.259;0.027;5,10E-95;18;PTPN13
4,20E-99;0.426104292012664;0.361;0.053;1,08E-94;18;MS4A4A
2,32E-98;0.573076699525345;0.494;0.099;5,97E-94;18;LMO2
4,69E-98;0.535138996542727;0.494;0.098;1,20E-93;18;SECTM1
3,24E-97;0.515114240061179;0.494;0.097;8,33E-93;18;LILRA5
7,59E-97;0.809541571248029;0.794;0.263;1,95E-92;18;ASAH1
1,31E-96;0.865794488809186;0.861;0.305;3,37E-92;18;HLA-DRB5
3,51E-96;0.48452674629665;0.383;0.061;9,02E-93;18;TESC
1,46E-94;112.526.200.844.112;0.972;0.51;3,74E-90;18;POU2F2
6,91E-93;0.835541283984508;0.842;0.323;1,78E-88;18;PTPN6
2,60E-91;100.450.871.497.554;0.975;0.459;6,68E-87;18;HLA-DRB1
9,48E-90;0.528830335408373;0.468;0.094;2,44E-85;18;VAMP5
1,26E-89;0.862790946636337;0.737;0.246;3,23E-85;18;CTSC
2,47E-89;122.775.127.637.958;0.994;0.418;6,34E-85;18;SLC8A1
3,47E-90;0.628330239720338;0.598;0.152;8,92E-85;18;PYCARD
4,39E-89;0.430155758152142;0.383;0.064;1,13E-84;18;UNC119
1,55E-87;0.614233151371108;0.642;0.172;3,98E-83;18;SCIMP
1,45E-86;0.575694980918389;0.573;0.14;3,72E-82;18;HK3
2,12E-87;0.595859000760557;0.598;0.151;5,44E-82;18;AC090559.1
2,79E-86;0.422062659349997;0.373;0.063;7,18E-82;18;LILRA2
3,64E-86;0.73124931644147;0.63;0.17;9,37E-84;18;DAPK1
5,39E-86;119.350.021.244.392;0.981;0.671;1,39E-81;18;S100A4
1,80E-85;0.660994798020884;0.573;0.145;4,63E-81;18;TIMP1
3,73E-85;0.328447786062219;0.259;0.031;9,59E-81;18;CD300C
6,88E-85;0.644472555550158;0.658;0.178;1,77E-80;18;C5AR1
1,27E-84;0.570028106298084;0.551;0.134;3,27E-80;18;IER5
4,50E-84;0.380141985867584;0.345;0.055;1,16E-79;18;SLC1A5
1,12E-83;0.805375995936131;0.756;0.253;2,88E-79;18;TMEM176B
5,31E-83;0.558985738497095;0.532;0.124;1,37E-78;18;ULK2
3,64E-82;0.503057507920088;0.373;0.065;9,37E-78;18;PDGFC
2,01E-81;0.755987769666798;0.75;0.243;5,18E-77;18;SLC31A2
3,02E-81;0.596423512813581;0.323;0.05;7,76E-77;18;TMTC1
7,74E-81;0.928135637503203;0.88;0.428;1,99E-76;18;NAP1L1
1,65E-80;0.85292672175649;0.725;0.246;4,24E-76;18;MARCKS
1,37E-80;0.595058984023629;0.611;0.171;3,53E-76;18;TCIRG1
2,77E-81;119.804.058.496.046;0.94;0.607;7,13E-75;18;S100A6
6,97E-79;0.646778387076845;0.725;0.237;1,79E-74;18;EHBP1L1
9,40E-79;0.553852195988095;0.503;0.12;2,42E-74;18;LFNG
5,45E-78;0.607573727598469;0.608;0.17;1,40E-73;18;CARD16
1,22E-77;0.698830372135186;0.709;0.239;3,14E-73;18;CASP1
1,54E-77;0.87563061257765;0.88;0.413;3,96E-73;18;VSIR
1,70E-77;0.491204289647427;0.348;0.06;4,37E-73;18;LINC02384
4,19E-77;0.982090519044053;0.997;0.555;1,08E-72;18;TYMP
4,99E-77;0.483294328045219;0.411;0.082;1,28E-72;18;INSIG1
8,88E-77;0.875825394484226;0.889;0.453;2,28E-72;18;GNAI2
2,04E-76;0.60087512615407;0.525;0.131;5,24E-72;18;HEG1
7,95E-76;0.63396325923054;0.614;0.171;2,04E-71;18;LPCAT2
1,40E-75;0.668986922287349;0.665;0.203;3,61E-71;18;CHST15
2,49E-75;0.549372952214745;0.528;0.131;6,39E-71;18;SLC7A7
8,29E-74;0.92510845465157;0.892;0.476;2,13E-70;18;OAZ1
1,61E-73;0.573881725976338;0.639;0.191;4,14E-69;18;RHOG
7,62E-73;0.663166114814271;0.636;0.194;1,96E-69;18;GNS
1,13E-72;0.588684915793458;0.411;0.084;2,91E-68;18;SASH1
2,44E-72;0.712578039875716;0.652;0.208;6,28E-68;18;GBP4
3,22E-72;0.656486912005734;0.661;0.198;8,28E-68;18;SLC8A1-AS1
4,53E-72;0.374704233457887;0.345;0.061;1,16E-67;18;HOTAIRM1
8,29E-72;100.233.514.218.848;0.972;0.737;2,13E-67;18;H3F3A
9,10E-72;0.535364259255479;0.503;0.126;2,34E-67;18;SIDT2
2,69E-71;0.908907247060254;0.905;0.38;6,92E-67;18;MCTP1
4,50E-71;0.936297003660479;0.975;0.758;1,16E-66;18;CYBA
6,73E-71;0.577197389325432;0.585;0.167;1,73E-66;18;CDH23
3,35E-70;0.622015202119868;0.699;0.228;8,62E-66;18;DUSP6
3,73E-70;0.807882323261509;0.908;0.385;9,60E-66;18;FAM49A
9,66E-70;0.543298750436566;0.566;0.158;2,48E-65;18;SYNGR2
2,02E-69;0.61203995925446;0.617;0.191;5,20E-65;18;CAPNS1
2,05E-69;0.554369110426725;0.57;0.159;5,26E-65;18;BCL2A1
3,54E-69;0.47129199215009;0.434;0.096;9,10E-65;18;IL21R
1,75E-68;0.57338009414309;0.547;0.152;4,50E-64;18;CSTB
6,24E-68;0.542229510171517;0.516;0.136;1,60E-64;18;CD300A
7,80E-68;0.746866623994036;0.788;0.314;2,01E-63;18;ANXA2
1,43E-67;0.338685339167105;0.275;0.042;3,67E-63;18;C5AR2
2,46E-67;0.543656857557609;0.57;0.163;6,33E-63;18;DOK2
3,88E-67;0.851855802811194;0.867;0.421;9,97E-63;18;NFKBIZ
5,39E-67;0.647205399970207;0.759;0.266;1,38E-63;18;PRAM1
5,77E-67;0.563232709597281;0.601;0.183;1,48E-62;18;UBE2L6
7,53E-67;0.494489343214151;0.516;0.136;1,94E-62;18;MAPKAPK3
1,19E-66;0.654548866974741;0.718;0.251;3,07E-62;18;PDLIM5
2,07E-66;0.337820620544649;0.291;0.047;5,31E-62;18;ADA
3,06E-66;0.783532549474209;0.816;0.344;7,87E-62;18;PHTF2
1,78E-65;0.909007355196744;0.924;0.588;4,59E-61;18;MYL6
3,50E-65;0.552475804198366;0.589;0.177;9,01E-61;18;UNC93B1
9,16E-65;0.417835597899695;0.329;0.061;2,36E-60;18;CDYL2
1,02E-64;0.844093917883847;0.937;0.542;2,64E-61;18;WSB1
1,29E-64;0.377248776666431;0.326;0.06;3,32E-60;18;CAMK1
2,06E-65;0.731747964885294;0.57;0.171;5,29E-60;18;AL157871.4
2,58E-64;0.313505753065907;0.297;0.05;6,64E-60;18;CALML4
2,77E-64;0.619193891021546;0.649;0.209;7,12E-60;18;KDM1B
1,41E-63;0.356771199098277;0.335;0.063;3,63E-59;18;PLEKHO2
2,93E-62;0.471293861678583;0.459;0.115;7,54E-58;18;MYD88
3,46E-62;0.490675613042178;0.487;0.129;8,89E-58;18;FKBP1A
3,86E-62;0.501404186906317;0.522;0.143;9,92E-58;18;BLVRA
4,09E-63;0.45443448239951;0.348;0.07;1,05E-57;18;RGS12
1,00E-61;0.830392138426851;0.918;0.524;2,58E-57;18;ITGAL
1,13E-61;0.482596569362045;0.503;0.135;2,91E-57;18;PPARGC1B
3,21E-62;0.606428361474699;0.715;0.267;8,25E-57;18;TPI1
5,24E-61;0.741789400755765;0.772;0.304;1,35E-57;18;CTBP2
1,47E-60;0.6050142695415;0.636;0.209;3,77E-57;18;MAP3K8
2,02E-60;0.64739857033295;0.82;0.308;5,19E-56;18;FGD4
1,39E-59;0.728910739939407;0.854;0.422;3,58E-56;18;CAP1
6,35E-59;0.851198880624568;1;0.781;1,63E-55;18;CD74
6,47E-59;0.731595462149117;0.769;0.318;1,66E-54;18;ARRB1
6,88E-59;0.784914962884867;0.797;0.367;1,77E-55;18;GABARAP
1,32E-58;0.484799493963056;0.525;0.152;3,38E-54;18;LGALS9
3,11E-58;0.54856456232126;0.579;0.181;7,99E-55;18;CFP
5,00E-58;0.692047933575327;0.816;0.311;1,29E-53;18;CLEC7A
1,16E-57;0.329146975165884;0.297;0.054;2,99E-53;18;SH2B2
1,74E-57;0.451229558141212;0.418;0.1;4,48E-53;18;SLC4A8
2,13E-57;0.510069019940947;0.623;0.205;5,49E-53;18;SH3BP2
2,80E-57;0.683732419310958;0.826;0.34;7,20E-53;18;EVI5
2,95E-57;0.624990326824148;0.69;0.257;7,58E-53;18;SH2D3C
4,89E-57;0.542777251331745;0.608;0.199;1,26E-52;18;RXRA
8,67E-59;0.779974247750111;0.848;0.409;2,23E-53;18;ARAP2
9,97E-57;0.732995565822616;0.816;0.373;2,56E-52;18;HLA-DPB1
1,05E-56;0.835351180747252;0.997;0.916;2,71E-52;18;TMSB4X
3,25E-56;0.877016912131722;0.927;0.512;8,36E-52;18;RAP1GAP2
3,90E-56;0.597065928904202;0.687;0.262;1,00E-51;18;ARPC5
4,24E-57;0.726232122677747;0.835;0.386;1,09E-51;18;MIS18BP1
6,36E-56;0.57495632241364;0.627;0.22;1,64E-51;18;MTPN
6,91E-56;0.582447958268501;0.636;0.225;1,78E-51;18;NDUFB9
1,38E-55;0.82075998110243;0.959;0.63;3,54E-51;18;CFL1
1,46E-55;0.327787419785306;0.294;0.054;3,76E-51;18;LYL1
2,26E-55;0.590048236180025;0.665;0.246;5,82E-51;18;ARAP1
3,55E-55;0.434988069306992;0.392;0.093;9,13E-51;18;GPR137B
4,25E-55;0.469934550679967;0.56;0.169;1,09E-50;18;FCGR2A
5,88E-55;0.357897216604733;0.342;0.071;1,51E-50;18;SPATA6
7,62E-55;0.775598646221278;0.892;0.495;1,96E-50;18;MSN
1,13E-54;0.71895892575318;0.877;0.365;2,92E-50;18;IRAK3
2,07E-54;0.497412949247645;0.557;0.176;5,32E-50;18;ATG3
3,90E-54;0.605948899937431;0.734;0.277;1,00E-49;18;PAK1
1,85E-53;0.674645226313462;0.832;0.349;4,76E-49;18;CPPED1
2,08E-53;0.649512711959569;0.715;0.29;5,35E-49;18;SH2B3
5,06E-53;0.498238736331507;0.513;0.153;1,30E-48;18;SNAPC3
2,38E-53;0.703116096224015;0.845;0.429;6,13E-48;18;PSMB9
2,65E-53;0.82594705154187;0.937;0.606;6,82E-48;18;RNF149
4,32E-52;0.482795703229712;0.522;0.16;1,11E-48;18;ARHGAP27
1,10E-51;0.690346372372202;0.766;0.329;2,83E-47;18;PLXNC1
1,79E-51;0.640591897387099;0.623;0.217;4,62E-47;18;CD86
1,86E-51;0.575810361138454;0.528;0.168;4,78E-47;18;MT2A
1,92E-51;0.302069055566607;0.25;0.042;4,93E-47;18;CALHM2
4,51E-51;0.79181990655519;0.807;0.414;1,16E-46;18;ARPC3
1,35E-50;0.862092906078341;0.848;0.455;3,48E-46;18;XYLT1
3,11E-50;0.458711398902853;0.453;0.125;8,00E-46;18;TTYH3
6,08E-50;0.507473245499265;0.513;0.16;1,56E-45;18;PTPN18
6,26E-50;0.512570493151359;0.576;0.191;1,61E-45;18;LILRB3
6,62E-50;0.600239710049462;0.655;0.246;1,70E-45;18;LTA4H
2,01E-49;0.573982429990417;0.722;0.275;5,16E-45;18;EMILIN2
2,14E-49;0.449385087413828;0.44;0.122;5,49E-45;18;H2AFZ
2,53E-50;0.64188735237216;0.668;0.271;6,51E-45;18;TUBA1B
6,12E-49;0.751630816439491;0.728;0.318;1,57E-44;18;GBP1
9,41E-49;0.535138996542727;0.658;0.238;2,42E-44;18;HRH2
1,07E-48;0.326494714814341;0.297;0.06;2,76E-44;18;NAGA
1,67E-48;0.539933413171958;0.668;0.248;4,30E-44;18;MPEG1
2,92E-48;0.416142161714682;0.421;0.112;7,50E-44;18;PIK3CG
3,10E-48;0.846893944792029;1;0.592;7,96E-44;18;ZEB2
3,32E-48;0.452623050748874;0.513;0.158;8,52E-44;18;AP2A1
3,83E-49;0.294077125994677;0.253;0.045;9,85E-44;18;PLAGL2
5,55E-48;0.673742792686736;0.769;0.362;1,43E-43;18;RNASEK
6,60E-48;0.610349239120702;0.62;0.234;1,70E-43;18;GSTP1
8,21E-48;0.53436342728091;0.532;0.172;2,11E-43;18;FNIP2
2,36E-47;0.533706330048737;0.706;0.289;6,07E-43;18;MYO1G
4,58E-47;0.329893577231579;0.263;0.049;1,18E-42;18;AC005237.1
5,58E-47;0.445804152996168;0.513;0.162;1,43E-42;18;RGS19
6,64E-47;0.527525812432852;0.579;0.206;1,71E-42;18;PSMA4
6,66E-47;0.299498895072028;0.269;0.051;1,71E-42;18;SLC43A3
7,33E-47;0.310754774483245;0.263;0.049;1,88E-42;18;AC078845.1
1,01E-46;0.610884832584831;0.671;0.282;2,58E-42;18;GDI2
1,06E-46;0.726357510780105;0.775;0.389;2,71E-42;18;TUT7
1,36E-46;0.438594552725256;0.443;0.124;3,49E-42;18;RHOB
1,69E-46;0.779192324075732;0.785;0.387;4,34E-42;18;SVIL
1,90E-46;0.453224411049281;0.481;0.146;4,89E-42;18;PPM1F
5,59E-46;0.552977004109804;0.63;0.244;1,44E-41;18;ATP6V0C
5,90E-46;0.357869976791062;0.361;0.088;1,52E-41;18;C15orf39
6,00E-46;0.569904414703404;0.655;0.256;1,54E-41;18;MBD2
6,30E-46;0.434988308269084;0.427;0.12;1,62E-41;18;SMCO4
7,60E-46;0.392470392379353;0.339;0.079;1,96E-41;18;SLAMF7
1,03E-45;0.677125748674445;0.842;0.461;2,64E-41;18;FLNA
1,30E-45;0.331581053725658;0.32;0.071;3,34E-41;18;TJP2
1,65E-45;0.511780325803868;0.627;0.234;4,25E-41;18;SELPLG
1,68E-45;0.37072295343477;0.449;0.124;4,33E-41;18;CD79B
2,98E-45;0.530631630402909;0.608;0.223;7,66E-41;18;LIMD1
3,77E-45;0.499009203672669;0.595;0.206;9,71E-41;18;EPB41L3
8,15E-45;0.715175795871163;0.972;0.588;2,10E-40;18;HLA-DRA
1,81E-44;0.567951519754644;0.728;0.306;4,65E-40;18;FGR
2,52E-44;0.336351436861499;0.291;0.061;6,47E-41;18;SCRN1
5,30E-44;0.395473475599386;0.446;0.13;1,36E-39;18;ZYX
6,44E-44;0.720418740310845;0.823;0.441;1,66E-39;18;EMP3
7,05E-44;0.771999242688219;0.854;0.493;1,81E-39;18;NEDD9
2,77E-43;0.310756222783061;0.288;0.061;7,13E-40;18;DUSP5
3,77E-43;0.334939798308133;0.348;0.085;9,69E-39;18;HSBP1
4,23E-43;0.279121703176276;0.272;0.055;1,09E-38;18;C20orf27
6,00E-43;0.724295329958699;0.835;0.454;1,54E-38;18;GBP2
6,14E-43;0.721661127062221;0.937;0.53;1,58E-38;18;SCLT1
6,73E-43;0.758383795972972;0.94;0.607;1,73E-38;18;FTH1
6,94E-43;0.274071947922504;0.269;0.054;1,78E-38;18;HSPA6
1,52E-42;0.398334186978534;0.427;0.124;3,90E-38;18;PNPLA6
3,78E-42;0.591222243429313;0.677;0.271;9,71E-38;18;GCH1
4,02E-42;0.668136877392097;0.816;0.441;1,03E-37;18;TPM3
4,23E-42;0.709893985262733;0.522;0.18;1,09E-37;18;SNED1
6,50E-42;0.688770598803144;0.953;0.662;1,67E-37;18;ITGA4
1,07E-41;0.66741027803493;0.813;0.425;2,74E-37;18;CERT1
1,76E-41;0.374764227618146;0.342;0.085;4,53E-37;18;AP000763.3
2,44E-41;0.605042704952317;1;0.974;6,27E-37;18;HLA-B
3,52E-41;0.366473364877185;0.373;0.099;9,05E-37;18;TNFSF13
9,43E-41;0.526391906101581;0.604;0.238;2,43E-36;18;VPS35
1,18E-40;0.608879943692583;0.997;0.915;3,02E-36;18;HLA-E
1,47E-40;0.267324661619175;0.269;0.055;3,77E-36;18;ALDH3B1
1,57E-40;0.752781061699457;0.905;0.532;4,03E-36;18;PTPRJ
2,48E-40;0.582788763082302;0.845;0.416;6,37E-36;18;NOTCH2
2,78E-41;0.468554048510027;0.456;0.143;7,15E-36;18;FAM126A
3,53E-40;0.392490011407453;0.38;0.104;9,08E-36;18;PFKFB4
3,68E-40;0.413409705051928;0.509;0.168;9,46E-36;18;CAMKK2
3,85E-40;0.475772370248113;0.589;0.22;9,89E-36;18;SEC14L1
4,33E-40;0.61701881163517;0.69;0.304;1,11E-35;18;ATP1B3
5,63E-40;0.470114211783151;0.598;0.223;1,45E-35;18;PKN1
6,65E-40;0.43502953668927;0.532;0.184;1,71E-35;18;SLC16A3
8,81E-40;0.405522156867257;0.487;0.154;2,26E-35;18;CD300E
9,69E-41;0.72009297522145;0.927;0.617;2,49E-35;18;PFN1
1,15E-40;0.616210607190045;0.722;0.348;2,95E-35;18;PGK1
1,42E-39;0.410686613815463;0.364;0.098;3,65E-36;18;GCLC
3,53E-39;0.411153147764774;0.437;0.134;9,08E-35;18;PRELID1
3,86E-39;0.533008723872265;0.687;0.295;9,92E-35;18;CLIC1
6,42E-39;0.575499024937012;0.68;0.304;1,65E-34;18;CSK
7,16E-39;0.435648718597326;0.424;0.127;1,84E-34;18;IFIT2
8,85E-39;0.614720872225142;0.627;0.258;2,28E-34;18;ISG15
1,11E-39;0.417604292760222;0.487;0.161;2,85E-35;18;PPT1
1,52E-38;0.397499176407314;0.478;0.156;3,90E-34;18;GNB2
2,22E-38;0.467971931149866;0.57;0.215;5,70E-34;18;EVI2B
2,89E-39;0.510152147866024;1;0.99;7,44E-34;18;PTPRC
3,61E-38;0.502197386559395;0.997;1;9,28E-34;18;MT-CO1
8,00E-39;0.495420609719629;0.623;0.25;2,06E-33;18;ITPK1
1,28E-37;0.451031855205061;0.62;0.248;3,29E-33;18;STXBP2
1,41E-37;0.656740943128131;0.915;0.615;3,62E-34;18;LCP1
1,60E-37;0.488536359614371;0.525;0.183;4,11E-33;18;S100Z
1,63E-37;0.273797716894612;0.253;0.052;4,19E-33;18;HHEX
3,97E-38;0.303203949015983;0.304;0.073;1,02E-32;18;MCOLN1
5,38E-37;0.49990915199895;0.668;0.285;1,38E-32;18;IFNGR2
5,95E-37;0.334031009964176;0.339;0.087;1,53E-32;18;PRR5L
6,09E-37;0.509921235100235;0.601;0.237;1,57E-32;18;ST3GAL5
6,85E-37;0.59175607244577;0.715;0.354;1,76E-32;18;PTP4A2
7,77E-37;0.504047416304845;0.646;0.276;2,00E-32;18;RNH1
8,28E-37;0.621670054906819;0.788;0.413;2,13E-32;18;SH3BGRL3
2,90E-36;0.55756595350666;0.864;0.416;7,45E-32;18;CYBB
3,12E-37;0.38410131298602;0.465;0.152;8,03E-32;18;ACAA1
4,62E-36;0.508067656591231;0.668;0.282;1,19E-31;18;ZNF710
5,02E-36;0.356200781793395;0.421;0.129;1,29E-31;18;PFKL
5,79E-36;0.566069875441823;0.68;0.314;1,49E-31;18;ZBTB7A
5,97E-36;0.376869677789937;0.405;0.122;1,54E-32;18;RELT
8,08E-36;0.467057792249621;0.516;0.182;2,08E-32;18;MBOAT1
1,07E-35;0.617423869305377;0.892;0.556;2,75E-31;18;ITGB2
1,51E-35;0.495291063179705;0.589;0.231;3,89E-31;18;LGALS1
2,49E-35;0.533187841259369;0.661;0.278;6,40E-31;18;ZMIZ1
3,04E-35;0.598857464011441;0.595;0.251;7,81E-32;18;IFI6
3,13E-36;0.633199625927937;0.835;0.511;8,05E-31;18;ARPC2
1,04E-35;0.541364947887065;1;0.999;2,68E-30;18;B2M
2,68E-34;0.569180511831014;0.854;0.507;6,88E-30;18;WASF2
1,04E-33;0.40551345063597;0.491;0.173;2,67E-29;18;ATP6V0B
2,10E-33;0.396042412881789;0.462;0.159;5,41E-29;18;ZNF706
2,24E-33;0.309395586527998;0.313;0.081;5,76E-29;18;METTL7A
3,47E-33;0.363969756091952;0.367;0.107;8,93E-29;18;HSPA1A
3,91E-33;0.372904204179227;0.399;0.123;1,00E-28;18;ABRACL
5,25E-33;0.268022589082594;0.263;0.06;1,35E-28;18;AATBC
8,43E-33;0.377119389952561;0.462;0.151;2,17E-28;18;SWAP70
9,71E-33;0.411945481183997;0.611;0.25;2,50E-28;18;VPS29
9,91E-33;0.596343989539386;0.896;0.495;2,55E-29;18;BACH1
1,69E-32;0.627316575299164;1;0.807;4,34E-28;18;NEAT1
2,19E-32;0.658644241645878;0.75;0.412;5,64E-29;18;SH3BGRL
2,34E-32;0.320536970941574;0.329;0.089;6,01E-28;18;TTYH2
2,81E-32;0.397719015652065;0.443;0.149;7,23E-28;18;C1orf162
3,24E-32;0.586275647899173;0.997;0.807;8,32E-28;18;DOCK2
3,43E-32;0.38516170943689;0.411;0.131;8,82E-28;18;VAV2
5,87E-32;0.599179750613605;0.788;0.427;1,51E-27;18;RAB10
7,60E-32;0.274067158607156;0.269;0.064;1,95E-27;18;NUDT16
8,11E-32;0.453502490073715;0.623;0.263;2,09E-27;18;THEMIS2
9,54E-32;0.403337578730887;0.472;0.164;2,45E-27;18;TIMP2
1,37E-31;0.433675170039296;0.453;0.152;3,53E-27;18;DGKG
1,91E-31;0.434140755187321;0.829;0.363;4,92E-27;18;DMXL2
2,10E-31;0.49897012984252;0.652;0.297;5,39E-27;18;BST2
2,60E-31;0.455521038779139;0.633;0.267;6,69E-27;18;NCF2
2,76E-31;0.449097008154071;0.623;0.271;7,11E-27;18;CYTH4
3,08E-31;0.307160483409694;0.323;0.088;7,91E-27;18;GRINA
7,93E-31;0.507807014571532;0.722;0.329;2,04E-26;18;KYNU
7,97E-31;0.359827062438961;0.377;0.114;2,05E-26;18;NR4A1
1,30E-30;0.346053646409713;0.392;0.123;3,33E-26;18;ACOT9
1,33E-30;0.639659213456369;0.886;0.58;3,43E-26;18;SMAP2
1,37E-30;0.586269340139421;0.759;0.416;3,51E-26;18;YWHAB
1,90E-31;0.357419911329998;0.392;0.124;4,89E-26;18;SUPT4H1
2,61E-30;0.473327631707134;0.611;0.266;6,71E-26;18;CMTM6
3,01E-30;0.399340386743333;0.487;0.179;7,73E-26;18;NADK
4,23E-30;0.378187807279391;0.386;0.122;1,09E-25;18;LGALS3
5,54E-30;0.462928556446926;0.703;0.309;1,43E-25;18;RAB31
6,39E-30;0.32759015063629;0.361;0.108;1,64E-25;18;OAZ2
